Query	Match	Name	Organism
group_767	WP_109368557	IS3 family transposase [[Ochrobactrum] soli]	[Ochrobactrum] soli
group_768	WP_004686799	MULTISPECIES: extensin family protein [Brucella]	Brucella
group_769	WP_004683680	MULTISPECIES: alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase [Brucella]	Brucella
group_77	WP_141059725	DUF3971 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_770	WP_115594733	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_772	WP_004683698	MULTISPECIES: ScpA family protein [Brucella]	Brucella
group_774	WP_004685595	cell division endopeptidase DipM [Brucella melitensis]	Brucella melitensis
group_776	WP_005974406	DUF995 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_778	WP_004681865	MULTISPECIES: ABC transporter permease subunit [Brucella]	Brucella
group_779	WP_004681864	MULTISPECIES: ABC transporter permease subunit [Brucella]	Brucella
group_78	WP_004682120	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_780	WP_004684981	ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_781	WP_004681847	MULTISPECIES: 8-amino-7-oxononanoate synthase [Brucella]	Brucella
group_782	WP_004684995	MULTISPECIES: adenosylmethionine--8-amino-7-oxononanoate transaminase [Brucella]	Brucella
group_783	WP_008936911	MULTISPECIES: acyl-CoA dehydrogenase family protein [unclassified Brucella]	unclassified Brucella
group_783	WP_002966179	MULTISPECIES: acyl-CoA dehydrogenase family protein [Brucella]	Brucella
group_784	WP_046722178	LysR family transcriptional regulator [Brucella melitensis]	Brucella melitensis
group_785	WP_004685008	MULTISPECIES: solute carrier family 23 protein [Brucella]	Brucella
group_786	WP_004681804	MULTISPECIES: PIG-L family deacetylase [Brucella]	Brucella
group_787	WP_004681777	MULTISPECIES: MraY family glycosyltransferase [Brucella]	Brucella
group_788	WP_002969353	MULTISPECIES: FadR/GntR family transcriptional regulator [Brucella]	Brucella
group_789	WP_004685025	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_790	WP_005971624	MULTISPECIES: Gfo/Idh/MocA family oxidoreductase [Brucella]	Brucella
group_791	WP_006147166	Gfo/Idh/MocA family oxidoreductase [Brucella melitensis]	Brucella melitensis
group_792	WP_019444109	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_793	WP_210340058	chloride channel protein [Brucella melitensis]	Brucella melitensis
group_794	WP_005971705	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_795	WP_127840823	ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_796	WP_004685053	Gfo/Idh/MocA family oxidoreductase [Brucella melitensis]	Brucella melitensis
group_797	WP_004685056	carbohydrate ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_8	WP_086440183	MULTISPECIES: porin [unclassified Brucella]	unclassified Brucella
group_800	WP_002966297	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_801	WP_002966299	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_803	WP_002966314	MULTISPECIES: ABC transporter ATP-binding protein/permease [Brucella]	Brucella
group_804	WP_002967363	MULTISPECIES: sugar ABC transporter substrate-binding protein [Brucella]	Brucella
group_807	WP_005973109	DEAD/DEAH box helicase [Brucella melitensis]	Brucella melitensis
group_808	WP_004685645	MULTISPECIES: vitamin B12-dependent ribonucleotide reductase [Brucella]	Brucella
group_809	WP_004683763	MULTISPECIES: dipeptide epimerase [Brucella]	Brucella
group_81	WP_004684928	SLC13 family permease [Brucella melitensis]	Brucella melitensis
group_810	WP_004685630	MULTISPECIES: methionine--tRNA ligase [Brucella]	Brucella
group_811	WP_005968453	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_813	WP_004683836	MULTISPECIES: nitrogen regulation protein NR(II) [Brucella]	Brucella
group_814	WP_002964243	MULTISPECIES: sigma-54 dependent transcriptional regulator [Brucella]	Brucella
group_815	WP_004685669	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_817	WP_006177406	MULTISPECIES: efflux RND transporter periplasmic adaptor subunit [Brucella]	Brucella
group_818	WP_004683819	MULTISPECIES: LLM class flavin-dependent oxidoreductase [Brucella]	Brucella
group_820	WP_154170279	MULTISPECIES: ABC transporter permease subunit [unclassified Brucella]	unclassified Brucella
group_821	WP_002968767	MULTISPECIES: ABC transporter permease subunit [Brucella]	Brucella
group_822	WP_004684078	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_823	WP_004685791	ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_825	WP_127840803	ABC transporter ATP-binding protein/permease [Brucella melitensis]	Brucella melitensis
group_827	WP_002964587	MULTISPECIES: DNA primase [Brucella]	Brucella
group_829	WP_004685765	AEC family transporter [Brucella melitensis]	Brucella melitensis
group_830	WP_004685764	GH25 family lysozyme [Brucella melitensis]	Brucella melitensis
group_832	WP_004685755	FAD-linked oxidase C-terminal domain-containing protein [Brucella melitensis]	Brucella melitensis
group_833	WP_002971401	MULTISPECIES: DUF4169 family protein [Brucella]	Brucella
group_834	WP_002964503	MULTISPECIES: DegQ family serine endoprotease [Brucella]	Brucella
group_836	WP_004683997	MULTISPECIES: potassium transporter Kup [Brucella]	Brucella
group_837	WP_002964476	MULTISPECIES: DUF4198 domain-containing protein [Brucella]	Brucella
group_840	WP_004685732	MULTISPECIES: HlyD family efflux transporter periplasmic adaptor subunit [Brucella]	Brucella
group_844	WP_004685714	adenosylcobinamide-phosphate synthase CbiB [Brucella melitensis]	Brucella melitensis
group_845	WP_004685713	alpha/beta hydrolase [Brucella melitensis]	Brucella melitensis
group_847	WP_004685705	Tim44 domain-containing protein [Brucella melitensis]	Brucella melitensis
group_848	WP_004683935	MULTISPECIES: alpha/beta fold hydrolase [Brucella]	Brucella
group_85	WP_046722177	glycosyltransferase family A protein [Brucella melitensis]	Brucella melitensis
group_850	WP_002964325	MULTISPECIES: DJ-1/PfpI family protein [Brucella]	Brucella
group_851	WP_004685692	TAXI family TRAP transporter solute-binding subunit [Brucella melitensis]	Brucella melitensis
group_853	WP_004685687	L-serine ammonia-lyase [Brucella melitensis]	Brucella melitensis
group_854	WP_002964293	MULTISPECIES: glycerophosphodiester phosphodiesterase [Brucella]	Brucella
group_855	WP_004685685	SgcJ/EcaC family oxidoreductase [Brucella melitensis]	Brucella melitensis
group_856	WP_005974962	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_857	WP_004687072	MULTISPECIES: branched-chain amino acid ABC transporter permease [Brucella]	Brucella
group_858	WP_002965694	MULTISPECIES: ABC transporter ATP-binding protein [Brucella]	Brucella
group_859	WP_004682349	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_86	WP_002968345	MULTISPECIES: P1 family peptidase [Brucella]	Brucella
group_860	WP_210340060	aminotransferase class III-fold pyridoxal phosphate-dependent enzyme [Brucella melitensis]	Brucella melitensis
group_861	WP_004682345	MULTISPECIES: D-aminopeptidase [Brucella]	Brucella
group_862	WP_002967212	MULTISPECIES: Gfo/Idh/MocA family oxidoreductase [Brucella]	Brucella
group_863	WP_004682335	MULTISPECIES: 2-dehydro-3-deoxygalactonokinase [Brucella]	Brucella
group_864	WP_004685969	sugar ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_865	WP_002965719	MULTISPECIES: formimidoylglutamate deiminase [Brucella]	Brucella
group_866	WP_002965728	MULTISPECIES: FdhF/YdeP family oxidoreductase [Brucella]	Brucella
group_867	WP_004684828	MULTISPECIES: SIS domain-containing protein [Brucella]	Brucella
group_868	WP_004684829	aldehyde dehydrogenase family protein [Brucella melitensis]	Brucella melitensis
group_869	WP_006153057	CoA ester lyase [Brucella melitensis]	Brucella melitensis
group_87	WP_076771284	MULTISPECIES: alginate export family protein [unclassified Brucella]	unclassified Brucella
group_872	WP_002971701	MULTISPECIES: LuxR family transcriptional regulator [Brucella]	Brucella
group_874	WP_006017048	MULTISPECIES: DUF779 domain-containing protein [Brucella]	Brucella
group_876	WP_004685396	sarcosine oxidase subunit beta family protein [Brucella melitensis]	Brucella melitensis
group_879	WP_004685407	YfjI family protein [Brucella melitensis]	Brucella melitensis
group_88	WP_054173970	ABC transporter ATP-binding protein [Brucella abortus]	Brucella abortus
group_882	WP_002968689	MULTISPECIES: site-specific integrase [Brucella]	Brucella
group_883	WP_005971076	MULTISPECIES: acyl-CoA dehydrogenase family protein [Brucella]	Brucella
group_885	WP_004684866	extracellular solute-binding protein [Brucella melitensis]	Brucella melitensis
group_886	WP_141056756	hypothetical protein [Brucella melitensis]	Brucella melitensis
group_887	WP_002965550	MULTISPECIES: aspartate aminotransferase family protein [Brucella]	Brucella
group_888	WP_004684752	amidase [Brucella melitensis]	Brucella melitensis
group_889	WP_004682533	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_890	WP_004684757	ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_891	WP_006092959	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_891	WP_002965567	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_891	WP_002968913	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_891	WP_002967388	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_891	WP_002968630	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_891	WP_006123156	ABC transporter substrate-binding protein [Brucella abortus]	Brucella abortus
group_892	WP_004684762	3-hydroxyacyl-CoA dehydrogenase [Brucella melitensis]	Brucella melitensis
group_893	WP_002968915	MULTISPECIES: ABC transporter substrate-binding protein [Brucella]	Brucella
group_896	WP_006093105	MotB family protein [Brucella abortus]	Brucella abortus
group_897	WP_002966638	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_898	WP_005974795	branched-chain amino acid ABC transporter permease [Brucella melitensis]	Brucella melitensis
group_899	WP_004683507	MULTISPECIES: ATP-binding protein [Brucella]	Brucella
group_90	WP_004684690	MULTISPECIES: phosphoadenylyl-sulfate reductase [Brucella]	Brucella
group_902	WP_004686248	MULTISPECIES: amino acid ABC transporter ATP-binding protein [Brucella]	Brucella
group_903	WP_004686250	MULTISPECIES: GNAT family N-acetyltransferase [Brucella]	Brucella
group_904	WP_002968912	MULTISPECIES: ABC transporter permease [Brucella]	Brucella
group_907	WP_004685802	dipeptide ABC transporter ATP-binding protein [Brucella melitensis]	Brucella melitensis
group_908	WP_004682096	MULTISPECIES: glutamine synthetase family protein [Brucella]	Brucella
group_909	WP_006203698	monovalent cation/H+ antiporter subunit D [Brucella suis]	Brucella suis
group_909	WP_006015795	monovalent cation/H+ antiporter subunit D [Brucella ovis]	Brucella ovis
group_91	WP_002965802	MULTISPECIES: class I SAM-dependent DNA methyltransferase [Brucella]	Brucella
group_911	WP_004681229	MULTISPECIES: lytic murein transglycosylase [Brucella]	Brucella
group_912	WP_004684144	MULTISPECIES: porin family protein [Brucella]	Brucella
group_914	WP_042110189	DNA-binding transcriptional repressor LacI, partial [Escherichia coli]	Escherichia coli
group_915	WP_144314067	sugar ABC transporter permease [Brucella suis]	Brucella suis
group_917	WP_002966618	MULTISPECIES: phosphotransferase enzyme family protein [Brucella]	Brucella
group_918	WP_004685176	aspartate aminotransferase family protein [Brucella melitensis]	Brucella melitensis
group_919	WP_110506831	Tm-1-like ATP-binding domain-containing protein [Brucella melitensis]	Brucella melitensis
group_920	WP_004685172	ABC transporter substrate-binding protein [Brucella melitensis]	Brucella melitensis
group_921	WP_004681073	MULTISPECIES: sulfite exporter TauE/SafE family protein [Brucella]	Brucella
group_922	WP_002966598	MULTISPECIES: metallophosphoesterase [Brucella]	Brucella
group_923	WP_004685161	MULTISPECIES: ROK family transcriptional regulator [Brucella]	Brucella
group_924	WP_002966589	MULTISPECIES: amino acid ABC transporter substrate-binding protein [Brucella]	Brucella
group_925	WP_002966577	MULTISPECIES: plasmid replication protein RepC [Brucella]	Brucella
group_926	WP_002968213	MULTISPECIES: cytochrome b/b6 domain-containing protein [Brucella]	Brucella
group_927	WP_004681176	MULTISPECIES: pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase [Brucella]	Brucella
group_928	WP_004685149	shikimate dehydrogenase [Brucella melitensis]	Brucella melitensis
group_929	WP_086440155	hypothetical protein [Brucella sp. CMUL 035]	Brucella sp. CMUL 035
group_93	WP_004686954	MULTISPECIES: mechanosensitive ion channel family protein [Brucella]	Brucella
group_931	WP_002966523	MULTISPECIES: amino acid permease [Brucella]	Brucella
group_932	WP_004685135	MULTISPECIES: VirB4 family type IV secretion system protein [Brucella]	Brucella
group_933	WP_004681227	MULTISPECIES: lytic transglycosylase domain-containing protein [Brucella]	Brucella
group_934	WP_002966506	MULTISPECIES: KpsF/GutQ family sugar-phosphate isomerase [Brucella]	Brucella
group_936	WP_002965608	MULTISPECIES: glutathione S-transferase family protein [Brucella]	Brucella
group_939	WP_005974925	MFS transporter [Brucella melitensis]	Brucella melitensis
group_941	WP_004684784	ATP-binding cassette domain-containing protein [Brucella melitensis]	Brucella melitensis
group_942	WP_002965645	MULTISPECIES: 3'-5' exonuclease [Brucella]	Brucella
group_943	WP_005969653	MULTISPECIES: IS5/IS1182 family transposase [Brucella]	Brucella
group_944	WP_002963682	MULTISPECIES: family 1 glycosyltransferase WbkA [Brucella]	Brucella
group_945	WP_002975117	MULTISPECIES: helix-turn-helix domain-containing protein [Brucella]	Brucella
group_946	WP_004685492	MULTISPECIES: phosphomannomutase [Brucella]	Brucella
group_947	WP_002963690	MULTISPECIES: AGE family epimerase/isomerase [Brucella]	Brucella
group_948	WP_002969456	MULTISPECIES: glycosyltransferase family 4 protein [Brucella]	Brucella
group_949	WP_004683241	MULTISPECIES: sugar phosphate isomerase/epimerase [Brucella]	Brucella
group_950	WP_002963726	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_951	WP_076779798	MULTISPECIES: HAMP domain-containing sensor histidine kinase [unclassified Brucella]	unclassified Brucella
group_952	WP_002971535	MULTISPECIES: peptidoglycan-binding protein [Brucella]	Brucella
group_953	WP_075589483	cytochrome c oxidase subunit 3 [Brucella sp. CMUL 004]	Brucella sp. CMUL 004
group_954	WP_002966349	MULTISPECIES: sensor domain-containing diguanylate cyclase [Brucella]	Brucella
group_955	WP_006175752	MULTISPECIES: enoyl-CoA hydratase [Brucella]	Brucella
group_956	WP_005974646	MULTISPECIES: TldD/PmbA family protein [Brucella]	Brucella
group_957	WP_005974648	pitrilysin family protein [Brucella melitensis]	Brucella melitensis
group_958	WP_004681424	MULTISPECIES: LysE family translocator [Brucella]	Brucella
group_96	WP_004685177	aspartate aminotransferase family protein [Brucella melitensis]	Brucella melitensis
group_960	WP_006092453	LysR family transcriptional regulator [Brucella abortus]	Brucella abortus
group_961	WP_006193269	CoA ester lyase [Brucella suis]	Brucella suis
group_962	WP_005971939	MULTISPECIES: DUF4381 family protein [Brucella]	Brucella
group_963	WP_002966423	MULTISPECIES: flagellar basal body-associated FliL family protein [Brucella]	Brucella
group_964	WP_005971964	MULTISPECIES: glycosyltransferase family 39 protein [Brucella]	Brucella
group_966	WP_004685118	MULTISPECIES: hypothetical protein [Brucella]	Brucella
group_968	WP_005974726	MULTISPECIES: nickel/cobalt transporter [Brucella]	Brucella
