Query	Match	PIdent	Length	Mismatches	Gapopen	QStart	QEnd	SStart	SSend	Evalue	Bitscore	Taxa
group_568	WP_024767977	100	324	0	0	1	972	1	324	0	662	29459
group_569	WP_004684800	100	257	0	0	1	771	1	257	0	525	234
group_569	WP_075620509	100	257	0	0	1	771	1	257	0	525	1905697
group_573	WP_005975047	99.707	341	1	0	1	1023	1	341	0	702	29459
group_574	WP_004684852	100	526	0	0	1	1578	36	561	0	922	29459
group_575	WP_138144574	99.679	934	3	0	1	2802	1	934	0	1852	1149953
group_576	WP_046722111	100	297	0	0	1	891	56	352	0	578	29459
group_576	WP_244445394	100	297	0	0	1	891	19	315	0	578	29459
group_577	WP_004685377	100	330	0	0	1	990	1	330	0	672	29459
group_579	WP_004685381	100	556	0	0	1	1668	1	556	0	1110	234
group_58	WP_004681903	100	428	0	0	1	1284	1	428	0	843	234
group_580	WP_005973957	100	344	0	0	1	1032	1	344	0	637	29459
group_583	WP_004684707	99.597	248	1	0	1	744	1	248	2.34e-143	410	234
group_584	WP_210340054	100	328	0	0	1	984	3	330	0	585	29459
group_584	WP_080549177	100	328	0	0	1	984	17	344	0	585	29459
group_585	WP_004682510	100	418	0	0	1	1254	1	418	0	766	234
group_586	WP_206610531	100	123	0	0	1	369	1	123	1e-84	252	29459
group_589	WP_141059763	100	270	0	0	55	864	25	294	0	523	29459
group_59	WP_004684963	100	615	0	0	1	1845	1	615	0	1266	29459
group_591	WP_004682376	92.92	113	0	1	315	1	170	282	2.46e-65	208	234
group_592	WP_004685357	100	308	0	0	1	924	1	308	0	549	29459
group_593	WP_004685503	100	702	0	0	1	2106	1	702	0	1449	29459
group_594	WP_065895622	99.6	250	1	0	1	750	1	250	8.72e-158	447	29459
group_596	WP_006178661	99.728	367	1	0	37	1137	13	379	0	596	234
group_597	WP_141066642	100	416	0	0	73	1320	25	440	0	787	29459
group_597	WP_005973119	100	416	0	0	73	1320	25	440	0	787	234
group_598	WP_223597026	99.469	377	1	1	1	1128	122	498	0	706	29461
group_599	WP_127840819	100	990	0	0	1	2970	1	990	0	1576	29459
group_60	WP_004686617	99.841	630	1	0	1	1890	1	630	0	1253	234
group_60	WP_141065105	99.841	630	1	0	1	1890	1	630	0	1253	29459
group_600	WP_004684429	100	493	0	0	1	1479	1	493	0	1005	234
group_601	WP_004685469	100	323	0	0	1	969	1	323	6.22e-170	484	29459
group_602	WP_004684123	100	728	0	0	1	2184	1	728	0	1478	234
group_605	WP_025198823	100	951	0	0	1	2853	1	951	0	1625	29459
group_606	WP_004681246	100	496	0	0	1	1488	1	496	0	969	234
group_608	WP_004685181	100	351	0	0	1	1053	1	351	0	671	29459
group_609	WP_004685180	100	511	0	0	1	1533	1	511	0	1041	234
group_61	WP_002966279	99.639	277	1	0	1	831	1	277	0	567	234
group_610	WP_004681095	100	661	0	0	1	1983	1	661	0	1281	234
group_612	WP_004686827	100	94	0	0	1	282	1	94	3.72e-37	130	234
group_613	WP_002968215	100	246	0	0	1	738	1	246	5.22e-178	498	234
group_614	WP_004685151	100	360	0	0	1	1080	1	360	0	561	29459
group_615	WP_152830323	100	349	0	0	1	1047	5	353	0	697	234
group_616	WP_004684768	100	525	0	0	1	1575	1	525	0	1076	29459
group_618	WP_002965614	100	101	0	0	1	303	1	101	9.3e-69	210	234
group_619	WP_002969378	100	279	0	0	1	837	1	279	0	582	234
group_62	WP_004683856	100	473	0	0	1	1419	1	473	0	925	234
group_621	WP_004684783	100	286	0	0	1	858	1	286	2.94e-177	499	29459
group_622	WP_002965657	100	319	0	0	1	957	1	319	0	555	234
group_623	WP_004686078	100	136	0	0	7	414	1	136	1.97e-80	242	234
group_624	WP_006011743	100	373	0	0	40	1158	149	521	0	693	236
group_625	WP_006136186	99.716	352	1	0	1	1056	1	352	0	589	234
group_626	WP_002967367	100	150	0	0	1	450	1	150	2.76e-109	316	234
group_627	WP_004685078	100	345	0	0	1	1035	1	345	0	697	234
group_628	WP_006084498	99.327	297	2	0	1	891	1	297	0	512	235
group_629	WP_004681487	100	447	0	0	1	1341	1	447	0	827	234
group_63	WP_004685756	100	823	0	0	106	2574	36	858	0	1634	29459
group_630	WP_105984737	99.617	261	1	0	1	783	24	284	0	511	2025889
group_631	WP_127840836	100	614	0	0	1	1842	1	614	0	1098	29459
group_632	WP_004685096	100	329	0	0	1	987	1	329	0	633	29459
group_633	WP_004681364	100	424	0	0	1	1272	1	424	0	781	234
group_634	WP_005974689	100	433	0	0	1	1299	1	433	0	801	29459
group_635	WP_004685113	100	342	0	0	1	1026	1	342	0	698	29459
group_636	WP_002966447	100	315	0	0	1	945	1	315	0	517	234
group_637	WP_004681334	100	262	0	0	1	786	1	262	0	516	234
group_638	WP_087913391	100	76	0	0	1	228	1	76	3.47e-33	127	29459
group_639	WP_004681306	100	367	0	0	1	1101	1	367	0	701	234
group_640	WP_210340044	100	287	0	0	1	861	8	294	0	595	29459
group_641	WP_004681278	100	377	0	0	1	1131	1	377	0	719	234
group_643	WP_002964749	100	264	0	0	1	792	1	264	4.61e-179	502	234
group_644	WP_002964765	99.755	408	1	0	1	1224	1	408	0	744	234
group_645	WP_004685827	100	400	0	0	1	1200	1	400	0	717	29459
group_646	WP_004685828	100	221	0	0	1	663	1	221	8.5e-145	412	29459
group_647	WP_006265309	99.714	350	1	0	1	1050	1	350	0	645	29459
group_649	WP_002967904	100	334	0	0	1	1002	1	334	0	642	234
group_65	WP_004685983	99.839	621	1	0	34	1896	12	632	0	1084	234
group_652	WP_004685850	100	333	0	0	1	999	1	333	0	696	29459
group_655	WP_005972650	99.789	473	1	0	1	1419	1	473	0	880	29459
group_658	WP_002971750	100	114	0	0	1	342	11	124	1.68e-73	223	234
group_66	WP_004684804	99.73	371	1	0	1	1113	1	371	0	735	234
group_66	WP_006135623	99.73	371	1	0	1	1113	1	371	0	735	234
group_66	WP_054598431	99.73	371	1	0	1	1113	1	371	0	735	234
group_66	WP_006151783	99.73	371	1	0	1	1113	1	371	0	735	234
group_66	WP_006254075	99.73	371	1	0	1	1113	1	371	0	735	29459
group_66	WP_006170743	99.73	371	1	0	1	1113	1	371	0	735	234
group_662	WP_004685336	100	297	0	0	1	891	1	297	0	607	29459
group_665	WP_004691210	99.543	219	1	0	1	657	1	219	1.27e-131	379	234
group_667	WP_006090617	99.615	260	1	0	1	780	1	260	6.23e-170	479	235
group_668	WP_004684589	100	460	0	0	1	1380	1	460	0	760	234
group_67	WP_004684632	100	1077	0	0	1	3231	1	1077	0	2217	234
group_672	WP_002965217	99.717	353	1	0	1	1059	1	353	0	715	234
group_678	WP_002970883	100	342	0	0	1	1026	1	342	0	634	234
group_679	WP_019443524	98.851	174	2	0	157	678	1	174	3.17e-120	348	235
group_68	WP_005974771	100	539	0	0	1	1617	1	539	0	1073	29459
group_681	WP_004685272	100	347	0	0	1	1041	1	347	0	696	29459
group_682	WP_154142941	100	294	0	0	1	882	21	314	0	525	1844037
group_683	WP_004685270	100	340	0	0	1	1020	1	340	0	665	29459
group_684	WP_004687740	99.798	494	1	0	1	1482	1	494	0	952	234
group_685	WP_006071742	99.765	426	1	0	1	1278	1	426	0	876	29461
group_686	WP_002965096	100	317	0	0	1	951	1	317	0	605	234
group_688	WP_006152730	100	276	0	0	1	828	1	276	0	545	29459
group_688	WP_005974247	100	276	0	0	1	828	1	276	0	545	29459
group_688	WP_004685251	100	276	0	0	1	828	1	276	0	545	29459
group_688	WP_181403693	100	276	0	0	1	828	1	276	0	545	29459
group_689	WP_127840812	100	333	0	0	1	999	1	333	0	637	29459
group_690	WP_002965055	100	339	0	0	1	1017	1	339	0	692	234
group_693	WP_004684470	100	428	0	0	1	1284	1	428	0	841	234
group_695	WP_141056787	99.693	326	1	0	1	978	1	326	0	537	29459
group_696	WP_004687668	99.574	235	1	0	1	705	1	235	9.85e-160	451	29460
group_697	WP_046722101	100	529	0	0	1	1587	1	529	0	768	29459
group_699	WP_004686269	100	477	0	0	1	1431	1	477	0	924	234
group_7	WP_004683307	100	144	0	0	1	432	1	144	1.32e-100	294	234
group_70	WP_005974936	99.713	348	1	0	1	1044	1	348	0	578	29459
group_700	WP_004685363	100	218	0	0	1	654	1	218	1.61e-145	414	234
group_702	WP_005969562	100	468	0	0	1	1404	1	468	0	892	234
group_703	WP_002963781	100	124	0	0	1	372	1	124	5.32e-67	207	234
group_704	WP_002963786	100	213	0	0	1	639	1	213	6.37e-140	399	234
group_705	WP_004683395	100	403	0	0	1	1209	1	403	0	684	234
group_706	WP_002966733	100	191	0	0	1	573	1	191	1.32e-107	315	234
group_707	WP_002972548	100	44	0	0	1	132	1	44	2.88e-23	91.3	234
group_709	WP_004683488	100	289	0	0	1	867	1	289	0	552	234
group_710	WP_004683553	100	249	0	0	1	747	1	249	0	525	234
group_711	WP_005973533	100	153	0	0	1	459	1	153	9.42e-89	265	29459
group_713	WP_005969315	99.405	168	1	0	1	504	1	168	2.52e-118	341	234
group_714	WP_069714000	99.457	184	1	0	1	552	1	184	1.87e-119	345	2632610
group_716	WP_002963927	100	148	0	0	1	444	1	148	6.93e-89	265	234
group_717	WP_002963928	100	407	0	0	1	1221	1	407	0	783	234
group_718	WP_002964069	100	225	0	0	1	675	1	225	2.71e-147	420	234
group_718	WP_006165678	100	225	0	0	1	675	1	225	2.71e-147	420	1160235
group_722	WP_004684886	100	428	0	0	1	1284	1	428	0	847	29459
group_724	WP_002965894	100	275	0	0	1	825	1	275	1.15e-179	504	234
group_725	WP_004682061	100	355	0	0	1	1065	1	355	0	726	234
group_726	WP_065870161	99.486	389	2	0	1	1167	1	389	0	722	29459
group_727	WP_004684902	100	455	0	0	1	1365	1	455	0	918	29459
group_729	WP_004684907	100	341	0	0	1	1023	1	341	0	706	234
group_73	WP_154144368	100	291	0	0	1	873	9	299	0	600	234
group_730	WP_004684908	100	353	0	0	1	1059	1	353	0	684	29459
group_731	WP_046722186	100	266	0	0	1	798	1	266	0	547	29459
group_733	WP_002965929	100	276	0	0	1	828	1	276	0	530	234
group_734	WP_006016200	99.353	309	2	0	1	927	1	309	0	536	236
group_736	WP_006214324	99.645	282	1	0	1	846	1	282	8.11e-164	465	235
group_738	WP_004684938	100	390	0	0	1	1170	1	390	0	717	29459
group_739	WP_004681922	100	256	0	0	1	768	1	256	0	514	234
group_74	WP_004684547	100	601	0	0	1	1803	1	601	0	1169	234
group_740	WP_006153148	99.668	301	1	0	1	903	1	301	0	626	29459
group_741	WP_002968434	100	153	0	0	1	459	1	153	1.19e-110	320	234
group_742	WP_004684958	100	470	0	0	1	1410	1	470	0	923	29459
group_743	WP_002970662	100	248	0	0	1	744	6	253	5.42e-126	367	234
group_745	WP_004684972	99.502	201	1	0	1	603	1	201	2.47e-145	412	29459
group_747	WP_004685421	100	290	0	0	1	870	1	290	0	598	234
group_748	WP_004682847	100	581	0	0	1	1743	1	581	0	1202	234
group_751	WP_004682927	100	462	0	0	1	1386	1	462	0	843	234
group_754	WP_006198470	100	406	0	0	1	1218	1	406	0	838	29461
group_757	WP_002971572	99.704	338	1	0	1	1014	1	338	0	656	234
group_758	WP_004686588	100	250	0	0	1	750	1	250	1.69e-166	469	234
group_76	WP_004685561	99.805	512	1	0	1	1536	1	512	0	1043	29459
group_760	WP_004685464	100	415	0	0	1	1245	1	415	0	796	29459
group_761	WP_006263156	99.752	404	1	0	1	1212	1	404	0	655	29459
group_761	WP_006106389	99.752	404	1	0	1	1212	1	404	0	655	235
group_762	WP_004685465	100	628	0	0	1	1884	1	628	0	1258	29459
group_763	WP_005973822	100	496	0	0	1	1488	1	496	0	943	29459
group_764	WP_004685468	100	426	0	0	1	1278	1	426	0	890	29459
group_765	WP_004686576	100	314	0	0	1	942	1	314	0	603	234
group_766	WP_006079412	99.824	568	1	0	1	1704	1	568	0	930	235
group_766	WP_006120156	99.824	568	1	0	1	1704	1	568	0	930	235
group_767	WP_109368557	93.213	221	15	0	1	663	107	327	1.93e-145	420	2448455
group_768	WP_004686799	100	323	0	0	1	969	1	323	0	573	234
group_769	WP_004683680	100	379	0	0	1	1137	1	379	0	743	234
group_77	WP_141059725	99.912	1132	1	0	1	3396	1	1132	0	2081	29459
group_770	WP_115594733	99.618	262	1	0	1	786	1	262	9.73e-177	496	235
group_772	WP_004683698	99.647	283	1	0	1	849	1	283	8.16e-175	493	234
group_774	WP_004685595	100	432	0	0	1	1296	1	432	0	799	29459
group_776	WP_005974406	100	165	0	0	1	495	1	165	1.76e-92	275	29459
group_778	WP_004681865	100	307	0	0	1	921	1	307	0	526	234
group_779	WP_004681864	100	377	0	0	1	1131	1	377	0	672	234
group_78	WP_004682120	99.699	332	1	0	1	996	1	332	0	639	234
group_780	WP_004684981	100	536	0	0	1	1608	1	536	0	1083	29459
group_781	WP_004681847	99.735	378	1	0	1	1134	1	378	0	663	234
group_782	WP_004684995	100	424	0	0	1	1272	1	424	0	847	234
group_783	WP_008936911	100	345	0	0	1	1035	1	345	0	670	2632610
group_783	WP_002966179	100	345	0	0	1	1035	1	345	0	670	234
group_784	WP_046722178	100	295	0	0	1	885	1	295	0	552	29459
group_785	WP_004685008	100	426	0	0	1	1278	1	426	0	733	234
group_786	WP_004681804	100	218	0	0	1	654	1	218	1.32e-150	426	234
group_787	WP_004681777	100	373	0	0	1	1119	1	373	0	566	234
group_788	WP_002969353	100	249	0	0	1	747	1	249	4.33e-180	503	234
group_789	WP_004685025	100	338	0	0	1	1014	1	338	0	659	234
group_790	WP_005971624	100	329	0	0	1	987	1	329	0	643	234
group_791	WP_006147166	99.698	331	1	0	1	993	1	331	0	647	29459
group_792	WP_019444109	99.248	399	3	0	1	1197	1	399	0	764	235
group_793	WP_210340058	100	451	0	0	1	1353	12	462	0	793	29459
group_794	WP_005971705	100	258	0	0	1	774	1	258	5.13e-156	443	234
group_795	WP_127840823	99.718	355	1	0	1	1065	1	355	0	707	29459
group_796	WP_004685053	100	348	0	0	1	1044	1	348	0	691	29459
group_797	WP_004685056	100	270	0	0	1	810	1	270	2.12e-143	412	29459
group_8	WP_086440183	100	339	0	0	85	1101	16	354	0	688	2632610
group_800	WP_002966297	100	281	0	0	1	843	1	281	0	576	234
group_801	WP_002966299	100	346	0	0	1	1038	1	346	0	664	234
group_803	WP_002966314	100	616	0	0	1	1848	20	635	0	1155	234
group_804	WP_002967363	100	350	0	0	1	1050	1	350	0	679	234
group_807	WP_005973109	100	535	0	0	1	1605	1	535	0	987	29459
group_808	WP_004685645	100	1261	0	0	1	3783	1	1261	0	2453	234
group_809	WP_004683763	100	326	0	0	1	978	1	326	0	655	234
group_81	WP_004684928	100	548	0	0	1	1644	1	548	0	954	29459
group_810	WP_004685630	100	515	0	0	1	1545	1	515	0	1066	234
group_811	WP_005968453	100	278	0	0	1	834	1	278	3.87e-155	443	234
group_813	WP_004683836	100	380	0	0	1	1140	1	380	0	773	234
group_814	WP_002964243	100	453	0	0	1	1359	1	453	0	909	234
group_815	WP_004685669	100	276	0	0	1	828	1	276	0	574	234
group_817	WP_006177406	99.44	357	2	0	76	1146	26	382	0	608	234
group_818	WP_004683819	100	327	0	0	1	981	1	327	0	667	234
group_820	WP_154170279	99.67	303	1	0	1	909	1	303	0	521	1844039
group_821	WP_002968767	99.669	302	1	0	1	906	1	302	0	544	234
group_822	WP_004684078	100	345	0	0	1	1035	1	345	0	680	234
group_823	WP_004685791	100	653	0	0	1	1959	1	653	0	1266	29459
group_825	WP_127840803	100	621	0	0	1	1863	1	621	0	1251	29459
group_827	WP_002964587	100	655	0	0	79	2043	1	655	0	1204	234
group_829	WP_004685765	100	311	0	0	1	933	1	311	0	567	29459
group_830	WP_004685764	100	277	0	0	1	831	1	277	0	577	29459
group_832	WP_004685755	100	468	0	0	1	1404	1	468	0	960	29459
group_833	WP_002971401	98.837	86	1	0	1	258	1	86	2.91e-54	172	234
group_834	WP_002964503	100	524	0	0	1	1572	1	524	0	995	234
group_836	WP_004683997	100	651	0	0	1	1953	1	651	0	1280	234
group_837	WP_002964476	100	252	0	0	1	756	1	252	0	517	234
group_840	WP_004685732	100	355	0	0	1	1065	1	355	7.35e-167	479	234
group_844	WP_004685714	100	327	0	0	1	981	1	327	0	533	29459
group_845	WP_004685713	100	298	0	0	1	894	1	298	0	583	29459
group_847	WP_004685705	100	342	0	0	1	1026	1	342	1.49e-156	452	29459
group_848	WP_004683935	99.609	256	1	0	1	768	1	256	2.14e-174	490	234
group_85	WP_046722177	100	337	0	0	1	1011	1	337	0	666	29459
group_850	WP_002964325	100	194	0	0	1	582	1	194	1.64e-141	401	234
group_851	WP_004685692	100	329	0	0	1	987	1	329	0	614	29459
group_853	WP_004685687	100	467	0	0	1	1401	1	467	0	897	29459
group_854	WP_002964293	100	246	0	0	1	738	1	246	8.9e-173	485	234
group_855	WP_004685685	100	164	0	0	1	492	1	164	4.99e-118	340	29459
group_856	WP_005974962	100	221	0	0	1	663	1	221	1.79e-147	419	29459
group_857	WP_004687072	99.396	331	2	0	1	993	1	331	5.4e-156	449	234
group_858	WP_002965694	100	271	0	0	1	813	1	271	0	516	234
group_859	WP_004682349	100	401	0	0	1	1203	1	401	0	785	234
group_86	WP_002968345	100	368	0	0	1	1104	1	368	0	600	234
group_860	WP_210340060	100	370	0	0	1	1110	51	420	0	734	29459
group_861	WP_004682345	100	518	0	0	1	1554	1	518	0	1069	234
group_862	WP_002967212	100	311	0	0	1	933	1	311	0	635	234
group_863	WP_004682335	100	309	0	0	1	927	1	309	0	614	234
group_864	WP_004685969	99.747	396	1	0	1	1188	1	396	0	746	29459
group_865	WP_002965719	99.78	454	1	0	1	1362	1	454	0	900	234
group_866	WP_002965728	100	770	0	0	1	2310	1	770	0	1561	234
group_867	WP_004684828	100	343	0	0	1	1029	1	343	0	643	234
group_868	WP_004684829	100	510	0	0	1	1530	1	510	0	967	29459
group_869	WP_006153057	100	328	0	0	1	984	1	328	0	570	29459
group_87	WP_076771284	97.611	586	14	0	1	1758	1	586	0	1087	2632610
group_872	WP_002971701	100	235	0	0	1	705	1	235	5.74e-162	456	234
group_874	WP_006017048	100	119	0	0	49	405	1	119	2.3e-81	244	234
group_876	WP_004685396	100	417	0	0	1	1251	1	417	0	818	29459
group_879	WP_004685407	100	509	0	0	1	1527	1	509	0	1009	29459
group_88	WP_054173970	98.78	410	1	1	1	1230	1	406	0	760	235
group_882	WP_002968689	100	588	0	0	1	1764	1	588	0	1204	234
group_883	WP_005971076	100	386	0	0	1	1158	1	386	0	774	234
group_885	WP_004684866	100	393	0	0	1	1179	1	393	0	797	29459
group_886	WP_141056756	99.687	319	1	0	61	1017	21	339	0	590	29459
group_887	WP_002965550	100	411	0	0	1	1233	1	411	0	758	234
group_888	WP_004684752	99.788	472	1	0	1	1416	1	472	0	912	29459
group_889	WP_004682533	100	518	0	0	1	1554	1	518	0	1062	234
group_890	WP_004684757	100	296	0	0	1	888	1	296	6.52e-175	494	29459
group_891	WP_006092959	100	247	0	0	1	741	268	514	0	521	235
group_891	WP_002965567	100	247	0	0	1	741	268	514	0	521	235
group_891	WP_002968913	100	247	0	0	1	741	268	514	0	521	235
group_891	WP_002967388	100	247	0	0	1	741	268	514	0	521	234
group_891	WP_002968630	100	247	0	0	1	741	268	514	0	521	234
group_891	WP_006123156	100	247	0	0	1	741	268	514	0	521	235
group_892	WP_004684762	100	506	0	0	1	1518	1	506	0	927	29459
group_893	WP_002968915	100	539	0	0	1	1617	1	539	0	1112	234
group_896	WP_006093105	99.727	366	1	0	1	1098	1	366	0	635	235
group_897	WP_002966638	100	226	0	0	1	678	1	226	3.42e-154	436	234
group_898	WP_005974795	100	264	0	0	145	936	26	289	1.69e-126	372	29459
group_899	WP_004683507	100	177	0	0	1	531	1	177	1.93e-103	304	29459
group_90	WP_004684690	99.603	252	1	0	1	756	1	252	0	514	234
group_902	WP_004686248	100	271	0	0	1	813	1	271	0	524	234
group_903	WP_004686250	100	252	0	0	1	756	1	252	0	513	234
group_904	WP_002968912	100	314	0	0	1	942	1	314	0	609	234
group_907	WP_004685802	100	282	0	0	1	846	1	282	0	542	29459
group_908	WP_004682096	100	476	0	0	1	1428	1	476	0	915	234
group_909	WP_006203698	99.815	542	1	0	1	1626	1	542	0	822	29461
group_909	WP_006015795	99.815	542	1	0	1	1626	1	542	0	822	236
group_91	WP_002965802	100	508	0	0	1	1524	1	508	0	1012	234
group_911	WP_004681229	100	412	0	0	1	1236	1	412	0	847	234
group_912	WP_004684144	100	274	0	0	1	822	1	274	0	555	234
group_914	WP_042110189	100	190	0	0	1	570	103	292	1.61e-134	387	562
group_915	WP_144314067	98.558	416	6	0	1	1248	1	416	0	588	29461
group_917	WP_002966618	100	330	0	0	1	990	1	330	0	657	234
group_918	WP_004685176	100	452	0	0	1	1356	1	452	0	859	29459
group_919	WP_110506831	99.761	418	1	0	1	1254	1	418	0	785	29459
group_920	WP_004685172	100	393	0	0	1	1179	1	393	0	773	29459
group_921	WP_004681073	100	289	0	0	1	867	1	289	4.24e-153	439	234
group_922	WP_002966598	99.644	281	1	0	1	843	1	281	0	572	234
group_923	WP_004685161	100	374	0	0	1	1122	1	374	0	651	234
group_924	WP_002966589	100	406	0	0	1	1218	1	406	0	828	234
group_925	WP_002966577	100	397	0	0	1	1191	1	397	0	762	234
group_926	WP_002968213	100	269	0	0	1	807	1	269	0	545	234
group_927	WP_004681176	100	421	0	0	1	1263	1	421	0	702	234
group_928	WP_004685149	100	261	0	0	1	783	1	261	3.97e-173	487	29459
group_929	WP_086440155	99.057	106	1	0	1	318	11	116	1.81e-49	162	1927135
group_93	WP_004686954	99.883	858	1	0	1	2574	1	858	0	1462	234
group_931	WP_002966523	100	467	0	0	1	1401	1	467	0	798	234
group_932	WP_004685135	100	831	0	0	1	2493	1	831	0	1743	234
group_933	WP_004681227	100	238	0	0	1	714	1	238	1.6e-168	473	234
group_934	WP_002966506	100	333	0	0	1	999	1	333	0	608	234
group_936	WP_002965608	100	230	0	0	1	690	1	230	5.08e-162	456	234
group_939	WP_005974925	100	459	0	0	1	1377	1	459	0	879	29459
group_941	WP_004684784	100	282	0	0	1	846	1	282	0	564	29459
group_942	WP_002965645	100	332	0	0	1	996	1	332	0	614	234
group_943	WP_005969653	100	79	0	0	1	237	1	79	2.49e-50	162	29459
group_944	WP_002963682	100	372	0	0	1	1116	1	372	0	767	234
group_945	WP_002975117	100	105	0	0	1	315	1	105	8.88e-69	210	234
group_946	WP_004685492	100	451	0	0	1	1353	1	451	0	854	234
group_947	WP_002963690	100	390	0	0	1	1170	1	390	0	813	234
group_948	WP_002969456	100	369	0	0	1	1107	1	369	0	765	234
group_949	WP_004683241	100	350	0	0	1	1050	1	350	0	726	234
group_950	WP_002963726	100	149	0	0	1	447	1	149	2.24e-105	306	234
group_951	WP_076779798	97.865	609	13	0	1	1827	1	609	0	1112	2632610
group_952	WP_002971535	100	322	0	0	1	966	1	322	0	598	234
group_953	WP_075589483	100	155	0	0	103	567	35	189	6.73e-105	308	1905695
group_954	WP_002966349	100	391	0	0	1	1173	1	391	0	752	234
group_955	WP_006175752	100	32	0	0	46	141	230	261	3.27e-12	68.2	234
group_956	WP_005974646	100	447	0	0	1	1341	1	447	0	749	234
group_957	WP_005974648	100	454	0	0	1	1362	1	454	0	897	29459
group_958	WP_004681424	100	191	0	0	1	573	1	191	2.79e-121	351	234
group_96	WP_004685177	100	427	0	0	1	1281	1	427	0	847	29459
group_960	WP_006092453	99.673	306	1	0	1	918	1	306	0	549	235
group_961	WP_006193269	99.635	274	1	0	1	822	1	274	2.12e-172	486	29461
group_962	WP_005971939	100	128	0	0	1	384	1	128	3.07e-80	241	234
group_963	WP_002966423	100	163	0	0	1	489	1	163	5.22e-99	291	234
group_964	WP_005971964	100	462	0	0	1	1386	1	462	0	766	234
group_966	WP_004685118	100	142	0	0	1	426	1	142	5.26e-101	295	234
group_968	WP_005974726	100	367	0	0	1	1101	1	367	0	632	234
group_97	WP_004682478	100	583	0	0	1	1749	1	583	0	1157	234
group_970	WP_004681242	99.743	389	1	0	1	1167	1	389	0	764	234
group_971	WP_002966502	100	126	0	0	1	378	1	126	1.33e-75	229	234
group_972	WP_004685815	100	172	0	0	1	516	1	172	2.34e-103	305	29459
group_973	WP_004684128	99.474	190	1	0	1	570	1	190	9.36e-137	389	234
group_976	WP_065887314	99.719	356	1	0	1	1068	1	356	1.85e-150	437	29459
group_978	WP_005970903	100	168	0	0	1	504	1	168	6.78e-117	337	234
group_979	WP_006097100	99.495	198	1	0	1	594	1	198	9.11e-118	342	235
group_98	WP_006153176	100	654	0	0	1	1962	33	686	0	1230	29459
group_980	WP_004685831	100	636	0	0	1	1908	1	636	0	1271	29459
group_981	WP_002964821	100	233	0	0	1	699	1	233	2.74e-166	467	234
group_982	WP_002964822	100	135	0	0	1	405	1	135	2.05e-92	273	234
group_984	WP_002969182	100	229	0	0	1	687	1	229	7.47e-168	471	234
group_985	WP_004685839	100	242	0	0	1	726	1	242	4.18e-178	498	29459
group_989	WP_005970771	100	427	0	0	1	1281	1	427	0	798	234
group_990	WP_004685864	100	378	0	0	1	1134	1	378	0	665	29459
group_991	WP_006152107	99.597	248	1	0	1	744	1	248	2.98e-145	416	29459
